"cardmarketId","name","collectorNumber","rarity","expansion","expansionCode","scryfallId","tcgplayerId"
701303,"Lace with Inertia (Regular)","114","Rare","Outsiders","OUT",,
781814,"Lace with Inertia (Regular)","019","Rare","Armory Deck: Azalea","AAZ",,
603820,"Lady Barthimont (Normal)","002","Majestic","Monarch - Levia Blitz Deck","LEV",,
604827,"Lady Barthimont (Rainbow Foil)","045","Promo","FAB Promos","FAB",,
812621,"Lair of the Spider (Extended Art Rainbow Foil)","382","Promo","LGS Promos","LGS",,
807012,"Lair of the Spider (Rainbow Foil)","191","Common","The Hunted","HNT",,
807011,"Lair of the Spider (Regular)","191","Common","The Hunted","HNT",,
812558,"Lair of the Spider (Regular)","017","Common","The Hunted - Arakni, Web of Deceit Blitz Deck","WOD",,
666898,"Last Ditch Effort","362","Majestic","History Pack 1 - Black Label","1HP-BL",,
740829,"Last Ditch Effort (Cold Foil)","017","Promo","Judge Promos","JDG",,
600317,"Last Ditch Effort (Normal)","WTR161-S","Super Rare","Welcome to Rathe - Alpha","WTR-A",,
600868,"Last Ditch Effort (Normal)","WTR161","Super Rare","Welcome to Rathe - Unlimited","WTR-U",,
600316,"Last Ditch Effort (Rainbow Foil)","WTR161-S","Super Rare","Welcome to Rathe - Alpha","WTR-A",,
600867,"Last Ditch Effort (Rainbow Foil)","WTR161","Super Rare","Welcome to Rathe - Unlimited","WTR-U",,
654992,"Last Ditch Effort (Regular)","362","Majestic","History Pack 1","1HP",,
804507,"Last Ditch Effort (Regular)","116","Majestic","Archive Mastery Pack - Guardian","GAP",,
849225,"Laughing Knee-Slappers (Cold Foil)","065","Common","Super Slam","SUP",,
849224,"Laughing Knee-Slappers (Regular)","065","Common","Super Slam","SUP",,
663489,"Lava Burst (Rainbow Foil)","098","Common","Uprising","UPR",,
662249,"Lava Burst (Regular)","098","Common","Uprising","UPR",,
665914,"Lava Burst (Regular)","DRO010","Common","Uprising - Dromai Blitz Deck","DRO",,
663446,"Lava Vein Loyalty (Blue) (Rainbow Foil)","071","Common","Uprising","UPR",,
662597,"Lava Vein Loyalty (Blue) (Regular)","071","Common","Uprising","UPR",,
665976,"Lava Vein Loyalty (Blue) (Regular)","FAI025","Common","Uprising - Fai Blitz Deck","FAI",,
663444,"Lava Vein Loyalty (Red) (Rainbow Foil)","069","Common","Uprising","UPR",,
662595,"Lava Vein Loyalty (Red) (Regular)","069","Common","Uprising","UPR",,
665966,"Lava Vein Loyalty (Red) (Regular)","FAI015","Common","Uprising - Fai Blitz Deck","FAI",,
806774,"Lava Vein Loyalty (Red) (Regular)","068","Common","The Hunted","HNT",,
663445,"Lava Vein Loyalty (Yellow) (Rainbow Foil)","070","Common","Uprising","UPR",,
662596,"Lava Vein Loyalty (Yellow) (Regular)","070","Common","Uprising","UPR",,
756483,"Lay Down the Law (Rainbow Foil)","063","Rare","Heavy Hitters","HVY",,
740252,"Lay Down the Law (Regular)","035","Rare","Round the Table: TCC x LSS","TCC",,
751284,"Lay Down the Law (Regular)","063","Rare","Heavy Hitters","HVY",,
807102,"Lay Low (Rainbow Foil)","236","Common","The Hunted","HNT",,
807101,"Lay Low (Regular)","236","Common","The Hunted","HNT",,
721263,"Lay to Rest (Blue) (Rainbow Foil)","084","Rare","Dusk till Dawn","DTD",,
721264,"Lay to Rest (Blue) (Regular)","084","Rare","Dusk till Dawn","DTD",,
721259,"Lay to Rest (Red) (Rainbow Foil)","082","Rare","Dusk till Dawn","DTD",,
721260,"Lay to Rest (Red) (Regular)","082","Rare","Dusk till Dawn","DTD",,
721262,"Lay to Rest (Yellow) (Rainbow Foil)","083","Rare","Dusk till Dawn","DTD",,
721261,"Lay to Rest (Yellow) (Regular)","083","Rare","Dusk till Dawn","DTD",,
734135,"Lay Waste (Blue) (Rainbow Foil)","209","Common","Bright Lights","EVO",,
734134,"Lay Waste (Blue) (Regular)","209","Common","Bright Lights","EVO",,
734131,"Lay Waste (Red) (Rainbow Foil)","207","Common","Bright Lights","EVO",,
734130,"Lay Waste (Red) (Regular)","207","Common","Bright Lights","EVO",,
734133,"Lay Waste (Yellow) (Rainbow Foil)","208","Common","Bright Lights","EVO",,
734132,"Lay Waste (Yellow) (Regular)","208","Common","Bright Lights","EVO",,
601399,"Lead the Charge (Blue) (Normal)","ARC211-C","Common","Arcane Rising - First","ARC-F",,
601817,"Lead the Charge (Blue) (Normal)","ARC211","Common","Arcane Rising - Unlimited","ARC-U",,
601398,"Lead the Charge (Blue) (Rainbow Foil)","ARC211-C","Common","Arcane Rising - First","ARC-F",,
601816,"Lead the Charge (Blue) (Rainbow Foil)","ARC211","Common","Arcane Rising - Unlimited","ARC-U",,
601395,"Lead the Charge (Red) (Normal)","ARC209-C","Common","Arcane Rising - First","ARC-F",,
601813,"Lead the Charge (Red) (Normal)","ARC209","Common","Arcane Rising - Unlimited","ARC-U",,
601394,"Lead the Charge (Red) (Rainbow Foil)","ARC209-C","Common","Arcane Rising - First","ARC-F",,
601812,"Lead the Charge (Red) (Rainbow Foil)","ARC209","Common","Arcane Rising - Unlimited","ARC-U",,
601397,"Lead the Charge (Yellow) (Normal)","ARC210-C","Common","Arcane Rising - First","ARC-F",,
601815,"Lead the Charge (Yellow) (Normal)","ARC210","Common","Arcane Rising - Unlimited","ARC-U",,
601396,"Lead the Charge (Yellow) (Rainbow Foil)","ARC210-C","Common","Arcane Rising - First","ARC-F",,
601814,"Lead the Charge (Yellow) (Rainbow Foil)","ARC210","Common","Arcane Rising - Unlimited","ARC-U",,
751491,"Lead With Heart (Blue) (Rainbow Foil)","194","Common","Heavy Hitters","HVY",,
751490,"Lead With Heart (Blue) (Regular)","194","Common","Heavy Hitters","HVY",,
751487,"Lead With Heart (Red) (Rainbow Foil)","192","Common","Heavy Hitters","HVY",,
751486,"Lead With Heart (Red) (Regular)","192","Common","Heavy Hitters","HVY",,
751489,"Lead With Heart (Yellow) (Rainbow Foil)","193","Common","Heavy Hitters","HVY",,
751488,"Lead With Heart (Yellow) (Regular)","193","Common","Heavy Hitters","HVY",,
751431,"Lead with Power (Blue) (Rainbow Foil)","154","Common","Heavy Hitters","HVY",,
751430,"Lead with Power (Blue) (Regular)","154","Common","Heavy Hitters","HVY",,
760428,"Lead with Power (Blue) (Regular)","025","Common","Heavy Hitters - Kayo Blitz Deck","KYO",,
760481,"Lead with Power (Blue) (Regular)","025","Common","Heavy Hitters - Rhinar Blitz Deck","RNR2",,
751427,"Lead with Power (Red) (Rainbow Foil)","152","Common","Heavy Hitters","HVY",,
751426,"Lead with Power (Red) (Regular)","152","Common","Heavy Hitters","HVY",,
760416,"Lead with Power (Red) (Regular)","013","Common","Heavy Hitters - Kayo Blitz Deck","KYO",,
751429,"Lead with Power (Yellow) (Rainbow Foil)","153","Common","Heavy Hitters","HVY",,
751428,"Lead with Power (Yellow) (Regular)","153","Common","Heavy Hitters","HVY",,
751457,"Lead with Speed (Blue) (Rainbow Foil)","174","Common","Heavy Hitters","HVY",,
751456,"Lead with Speed (Blue) (Regular)","174","Common","Heavy Hitters","HVY",,
760429,"Lead with Speed (Blue) (Regular)","026","Common","Heavy Hitters - Kayo Blitz Deck","KYO",,
760482,"Lead with Speed (Blue) (Regular)","026","Common","Heavy Hitters - Rhinar Blitz Deck","RNR2",,
751453,"Lead with Speed (Red) (Rainbow Foil)","172","Common","Heavy Hitters","HVY",,
751452,"Lead with Speed (Red) (Regular)","172","Common","Heavy Hitters","HVY",,
760391,"Lead with Speed (Red) (Regular)","016","Common","Heavy Hitters - Kassai Blitz Deck","KSI",,
760417,"Lead with Speed (Red) (Regular)","014","Common","Heavy Hitters - Kayo Blitz Deck","KYO",,
760447,"Lead with Speed (Red) (Regular)","018","Common","Heavy Hitters - Olympia Blitz Deck","OLA",,
751455,"Lead with Speed (Yellow) (Rainbow Foil)","173","Common","Heavy Hitters","HVY",,
751454,"Lead with Speed (Yellow) (Regular)","173","Common","Heavy Hitters","HVY",,
760397,"Lead with Speed (Yellow) (Regular)","022","Common","Heavy Hitters - Kassai Blitz Deck","KSI",,
760449,"Lead with Speed (Yellow) (Regular)","020","Common","Heavy Hitters - Olympia Blitz Deck","OLA",,
806972,"Leap Frog Gloves (Cold Foil)","171","Common","The Hunted","HNT",,
806971,"Leap Frog Gloves (Regular)","171","Common","The Hunted","HNT",,
806974,"Leap Frog Leggings (Cold Foil)","172","Common","The Hunted","HNT",,
806973,"Leap Frog Leggings (Regular)","172","Common","The Hunted","HNT",,
812067,"Leap Frog Leggings (Regular)","006","Common","The Hunted - Cindra Blitz Deck","CIN",,
806970,"Leap Frog Slime Skin (Cold Foil)","170","Common","The Hunted","HNT",,
806969,"Leap Frog Slime Skin (Regular)","170","Common","The Hunted","HNT",,
812006,"Leap Frog Slime Skin (Regular)","004","Common","The Hunted - Arakni Blitz Deck","ARK",,
806968,"Leap Frog Vocal Sac (Cold Foil)","169","Common","The Hunted","HNT",,
806967,"Leap Frog Vocal Sac (Regular)","169","Common","The Hunted","HNT",,
812541,"Leap Frog Vocal Sac (Regular)","003","Common","The Hunted - Arakni, Web of Deceit Blitz Deck","WOD",,
840704,"Leave a Dent (Rainbow Foil)","020","Majestic","Mastery Pack: Guardian","MPG",,
840703,"Leave a Dent (Regular)","020","Majestic","Mastery Pack: Guardian","MPG",,
682487,"Leave no Witnesses (Rainbow Foil)","120","Majestic","Dynasty","DYN",,
682486,"Leave no Witnesses (Regular)","120","Majestic","Dynasty","DYN",,
800185,"Leave no Witnesses (Regular)","011","Majestic","Archive Pack - Part the Mistveil","MAP",,
849830,"Leave Them Hanging (Extended Art Cold Foil)","074","Majestic","Super Slam","SUP",,
849238,"Leave Them Hanging (Regular)","074","Majestic","Super Slam","SUP",,
600206,"Leg Tap (Blue) (Normal)","WTR103-C","Common","Welcome to Rathe - Alpha","WTR-A",,
600757,"Leg Tap (Blue) (Normal)","WTR103","Common","Welcome to Rathe - Unlimited","WTR-U",,
600205,"Leg Tap (Blue) (Rainbow Foil)","WTR103-C","Common","Welcome to Rathe - Alpha","WTR-A",,
600756,"Leg Tap (Blue) (Rainbow Foil)","WTR103","Common","Welcome to Rathe - Unlimited","WTR-U",,
655282,"Leg Tap (Blue) (Regular)","118","Common","History Pack 1","1HP",,
667088,"Leg Tap (Blue) (Regular)","118","Common","History Pack 1 - Black Label","1HP-BL",,
600202,"Leg Tap (Red) (Normal)","WTR101-C","Common","Welcome to Rathe - Alpha","WTR-A",,
600515,"Leg Tap (Red) (Normal)","012","Common","Welcome to Rathe - Katsu, the Wanderer Hero Deck","KSU",,
600753,"Leg Tap (Red) (Normal)","WTR101","Common","Welcome to Rathe - Unlimited","WTR-U",,
600201,"Leg Tap (Red) (Rainbow Foil)","WTR101-C","Common","Welcome to Rathe - Alpha","WTR-A",,
600752,"Leg Tap (Red) (Rainbow Foil)","WTR101","Common","Welcome to Rathe - Unlimited","WTR-U",,
655280,"Leg Tap (Red) (Regular)","116","Common","History Pack 1","1HP",,
667086,"Leg Tap (Red) (Regular)","116","Common","History Pack 1 - Black Label","1HP-BL",,
746164,"Leg Tap (Red) (Regular)","087","Common","Round the Table: TCC x LSS","TCC",,
600204,"Leg Tap (Yellow) (Normal)","WTR102-C","Common","Welcome to Rathe - Alpha","WTR-A",,
600521,"Leg Tap (Yellow) (Normal)","018","Common","Welcome to Rathe - Katsu, the Wanderer Hero Deck","KSU",,
600755,"Leg Tap (Yellow) (Normal)","WTR102","Common","Welcome to Rathe - Unlimited","WTR-U",,
600203,"Leg Tap (Yellow) (Rainbow Foil)","WTR102-C","Common","Welcome to Rathe - Alpha","WTR-A",,
600754,"Leg Tap (Yellow) (Rainbow Foil)","WTR102","Common","Welcome to Rathe - Unlimited","WTR-U",,
655281,"Leg Tap (Yellow) (Regular)","117","Common","History Pack 1","1HP",,
667087,"Leg Tap (Yellow) (Regular)","117","Common","History Pack 1 - Black Label","1HP-BL",,
746170,"Leg Tap (Yellow) (Regular)","095","Common","Round the Table: TCC x LSS","TCC",,
833747,"Legacy of Ikaru (Regular)","026","Rare","Armory Deck: Ira","ASR",,
666891,"Lesson in Lava","311","Majestic","History Pack 1 - Black Label","1HP-BL",,
601220,"Lesson in Lava (Normal)","ARC121-S","Super Rare","Arcane Rising - First","ARC-F",,
601638,"Lesson in Lava (Normal)","ARC121","Super Rare","Arcane Rising - Unlimited","ARC-U",,
601219,"Lesson in Lava (Rainbow Foil)","ARC121-S","Super Rare","Arcane Rising - First","ARC-F",,
601637,"Lesson in Lava (Rainbow Foil)","ARC121","Super Rare","Arcane Rising - Unlimited","ARC-U",,
654964,"Lesson in Lava (Regular)","311","Majestic","History Pack 1","1HP",,
800008,"Lesson in Lava (Regular)","061","Majestic","Archive Pack - Rosetta","RAP",,
841195,"Let Me Buy You a Drink (Regular)","027","Common","Smash Palace","SMP",,
771971,"Levels of Enlightenment (Alternate Art Rainbow Foil)","077","Majestic","Part the Mistveil","MST",,
770655,"Levels of Enlightenment (Rainbow Foil)","077","Majestic","Part the Mistveil","MST",,
770654,"Levels of Enlightenment (Regular)","077","Majestic","Part the Mistveil","MST",,
604873,"Levia  (Cold Foil)","036","Promo","Hero Promos","HER",,
603819,"Levia (Rainbow Foil)","001","Rare","Monarch - Levia Blitz Deck","LEV",,
700765,"Levia (Regular)","217","Common","History Pack 2 - Black Label","2HP-BL",,
721579,"Levia (Regular)","104","Common","Dusk till Dawn","DTD",,
766952,"Levia // Hatchet of Mind (Regular)","014/020","Promo","XXX Promos","XXX",,
605749,"Levia // Ravenous Meataxe (Normal)","120/221","Token","Monarch - First","MON-F",,
605776,"Levia // Ravenous Meataxe (Normal)","120/221","Token","Monarch - Unlimited","MON-U",,
721505,"Levia, Redeemed // Blasmophet, Levia Consumed (Marvel)","164","Marvel","Dusk till Dawn","DTD",,
721415,"Levia, Redeemed // Blasmophet, Levia Consumed (Regular)","164","Legendary","Dusk till Dawn","DTD",,
604869,"Levia, Shadowborn Abomination (Cold Foil)","032","Promo","Hero Promos","HER",,
604877,"Levia, Shadowborn Abomination (Rainbow Foil)","040","Promo","Hero Promos","HER",,
700764,"Levia, Shadowborn Abomination (Regular)","216","Common","History Pack 2 - Black Label","2HP-BL",,
721578,"Levia, Shadowborn Abomination (Regular)","103","Common","Dusk till Dawn","DTD",,
605748,"Levia, Shadowborn Abomination // Levia (Normal)","119/120","Token","Monarch - First","MON-F",,
605775,"Levia, Shadowborn Abomination // Levia (Normal)","119/120","Token","Monarch - Unlimited","MON-U",,
604883,"Lexi (Cold Foil)","046","Promo","Hero Promos","HER",,
605270,"Lexi (Rainbow Foil)","001","Rare","Tales of Aria - Lexi Blitz Deck","LXI",,
700753,"Lexi (Regular)","026","Common","History Pack 2 - Black Label","2HP-BL",,
605758,"Lexi // Frostbite (Normal)","032/111","Token","Tales of Aria - First","ELE-F",,
605785,"Lexi // Frostbite (Normal)","032/111","Token","Tales of Aria - Unlimited","ELE-U",,
604880,"Lexi, Livewire (Cold Foil)","043","Promo","Hero Promos","HER",,
604886,"Lexi, Livewire (Rainbow Foil)","049","Promo","Hero Promos","HER",,
700752,"Lexi, Livewire (Regular)","025","Common","History Pack 2 - Black Label","2HP-BL",,
605784,"Lexi, Livewire // Rosetta Thorn (Normal)","031/222","Token","Tales of Aria - Unlimited","ELE-U",,
605757,"Lexi, Livewire // Rosetta Thorn (Normal)","031/222","Token","Tales of Aria - First","ELE-F",,
840686,"Ley Line of the Old Ones (Marvel)","013","Marvel","Mastery Pack: Guardian","MPG",,
840687,"Ley Line of the Old Ones (Rainbow Foil)","013","Legendary","Mastery Pack: Guardian","MPG",,
850402,"Liar's Charm (Extended Art Rainbow Foil)","425","Promo","LGS Promos","LGS",,
850052,"Liar's Charm (Marvel)","373","Marvel","FAB Promos","FAB",,
849241,"Liar's Charm (Regular)","076","Super Rare","Super Slam","SUP",,
601309,"Life for a Life (Blue) (Normal)","ARC166-R","Rare","Arcane Rising - First","ARC-F",,
601727,"Life for a Life (Blue) (Normal)","ARC166","Rare","Arcane Rising - Unlimited","ARC-U",,
601308,"Life for a Life (Blue) (Rainbow Foil)","ARC166-R","Rare","Arcane Rising - First","ARC-F",,
601726,"Life for a Life (Blue) (Rainbow Foil)","ARC166","Rare","Arcane Rising - Unlimited","ARC-U",,
655204,"Life for a Life (Blue) (Regular)","370","Rare","History Pack 1","1HP",,
667013,"Life for a Life (Blue) (Regular)","370","Rare","History Pack 1 - Black Label","1HP-BL",,
601305,"Life for a Life (Red) (Normal)","ARC164-R","Rare","Arcane Rising - First","ARC-F",,
601723,"Life for a Life (Red) (Normal)","ARC164","Rare","Arcane Rising - Unlimited","ARC-U",,
601304,"Life for a Life (Red) (Rainbow Foil)","ARC164-R","Rare","Arcane Rising - First","ARC-F",,
601722,"Life for a Life (Red) (Rainbow Foil)","ARC164","Rare","Arcane Rising - Unlimited","ARC-U",,
655202,"Life for a Life (Red) (Regular)","368","Rare","History Pack 1","1HP",,
667011,"Life for a Life (Red) (Regular)","368","Rare","History Pack 1 - Black Label","1HP-BL",,
800070,"Life for a Life (Regular)","120","Rare","Archive Pack - Rosetta","RAP",,
827640,"Life for a Life (Regular)","217","Common","High Seas","SEA",,
601307,"Life for a Life (Yellow) (Normal)","ARC165-R","Rare","Arcane Rising - First","ARC-F",,
601725,"Life for a Life (Yellow) (Normal)","ARC165","Rare","Arcane Rising - Unlimited","ARC-U",,
601306,"Life for a Life (Yellow) (Rainbow Foil)","ARC165-R","Rare","Arcane Rising - First","ARC-F",,
601724,"Life for a Life (Yellow) (Rainbow Foil)","ARC165","Rare","Arcane Rising - Unlimited","ARC-U",,
655203,"Life for a Life (Yellow) (Regular)","369","Rare","History Pack 1","1HP",,
667012,"Life for a Life (Yellow) (Regular)","369","Rare","History Pack 1 - Black Label","1HP-BL",,
654141,"Life of the Party (Blue) (Extended Art Rainbow Foil)","086","Promo","LGS Promos","LGS",,
608042,"Life of the Party (Blue) (Rainbow Foil)","163","Rare","Everfest - First","EVR-F",,
608041,"Life of the Party (Blue) (Regular)","163","Rare","Everfest - First","EVR-F",,
654139,"Life of the Party (Red) (Extended Art Rainbow Foil)","084","Promo","LGS Promos","LGS",,
608038,"Life of the Party (Red) (Rainbow Foil)","161","Rare","Everfest - First","EVR-F",,
608037,"Life of the Party (Red) (Regular)","161","Rare","Everfest - First","EVR-F",,
746152,"Life of the Party (Regular)","056","Rare","Round the Table: TCC x LSS","TCC",,
654140,"Life of the Party (Yellow) (Extended Art Rainbow Foil)","085","Promo","LGS Promos","LGS",,
608040,"Life of the Party (Yellow) (Rainbow Foil)","162","Rare","Everfest - First","EVR-F",,
608039,"Life of the Party (Yellow) (Regular)","162","Rare","Everfest - First","EVR-F",,
828071,"Light Fingers (Cold Foil)","184","Common","High Seas","SEA",,
827584,"Light Fingers (Regular)","184","Common","High Seas","SEA",,
603944,"Light it Up (Normal)","ELE036","Majestic","Tales of Aria - First","ELE-F",,
604400,"Light it Up (Normal)","ELE036","Majestic","Tales of Aria - Unlimited","ELE-U",,
603945,"Light it Up (Rainbow Foil)","ELE036","Majestic","Tales of Aria - First","ELE-F",,
604401,"Light it Up (Rainbow Foil)","ELE036","Majestic","Tales of Aria - Unlimited","ELE-U",,
700064,"Light it Up (Regular)","030","Majestic","History Pack 2 - Black Label","2HP-BL",,
721581,"Light of Sol (Cold Foil)","000","Fabled","Dusk till Dawn","DTD",,
721582,"Light of Sol (Rainbow Foil)","000","Fabled","Dusk till Dawn","DTD",,
721108,"Light the Way (Blue) (Rainbow Foil)","068","Common","Dusk till Dawn","DTD",,
721109,"Light the Way (Blue) (Regular)","068","Common","Dusk till Dawn","DTD",,
721104,"Light the Way (Red) (Rainbow Foil)","066","Common","Dusk till Dawn","DTD",,
721105,"Light the Way (Red) (Regular)","066","Common","Dusk till Dawn","DTD",,
777344,"Light the Way (Red) (Regular)","011","Common","Armory Deck: Boltyn","ASB",,
721107,"Light the Way (Yellow) (Rainbow Foil)","067","Common","Dusk till Dawn","DTD",,
721106,"Light the Way (Yellow) (Regular)","067","Common","Dusk till Dawn","DTD",,
849793,"Light Up the Leaves (Rainbow Foil)","264","Majestic","Super Slam","SUP",,
